#OTU_IDs	trait1
Agrobacterium_salinitolerans-_-MRDH01000011--_YIC_5082_T	28.0
g__1007	24.0
Clostridium_argentinense-_-X68316--_ATCC_27322_T	29.0
g__1246884	25.0
Helcococcus_ovis-_-Y16279--_s840-96-2_-=CCUG_37441-_T	28.0
Micromonospora_humidisoli-_-MW063647--_MMS20-R2-29T	25.0
Pedobacter_caeni-_-AJ786798--_LMG_22862_T	24.0
Erythrobacter_spongiae-_-MG655147--_HN-E23_T	24.0
Dissulfurimicrobium_hydrothermale-_-KT159733--_Sh68_T	29.0
Dethiosulfovibrio_russensis-_-AF234542--_sr12-_DSM_12538_T	36.0
Friedmanniella_luteola-_-LT629749--_DSM_21741_n_T	28.0
Syntrophothermus_lipocalidus-_-CP002048--_DSM_12680_T	49.0
Streptomyces_mutomycini-_-AB249951--_NBRC_100999_T	26.0
g__339721	45.0
Streptomyces_chattanoogensis-_-AY295791--_DSM_40002_LTP__T	24.0
Devosia_humi-_-KM598259--_THG-MM1_T	23.0
Bacillus_spizizenii-_-AF074970--_NRRL_B-23049_T	28.0
Pseudomonas_agarici-_-AKBQ01000002--_NCPPB_2289_T	27.0
Ramlibacter_albus-_-MN498046--_GTP1_/type_materialtype_strain_of_Ramlibacter_albusT	26.0
Fructilactobacillus_ixorae-_-LC094494--_Ru20-1_T	24.0
Mesonia_aquimarina-_-KJ572118--_IMCC1021_T	23.0
Enorma_timonensis-_-JX424767--_GD5_T	31.0
g__1644057	34.0
Fervidobacterium_islandicum-_-M59176--_H-21_T	68.0
Paracoccus_suum-_-MH667578--_SC2-6_T	25.0
Halomonas_daqingensis-_-EF121854--_DQD2-30_T	26.0
Pseudoalteromonas_peptidolytica-_-AB681334--_NBRC_101021_T	24.0
Enterococcus_wangshanyuanii-_-MF326566--_MN05_T	34.0
Rudaea_cellulosilytica-_-EU741687--_KIS3-4_T	30.0
Flavobacterium_hibisci-_-KX263317--_THG-HG1.4_T	20.0
g__35753	26.0
Caballeronia_glathei-_-U96935--_LMG14190T_T	25.0
g__35750	26.0
g__1508537	50.0
Neisseria_flavescens-_-L06168--_ATCC_13120_LTP__T	34.0
Ruegeria_lacuscaerulensis-_-ACNX01000027--_ITI-1157_T	39.0
Clostridium_disporicum-_-Y18176--_DSM_5521_T	34.0
Vibrio_spartinae-_-KX583607--_SMJ21_T	24.0
Microbacterium_hibisci-_-KX456190--_THG-T2.14_T	31.0
Streptococcus_loxodontisalivarius-_-AB828326--_NUM_6304_T	34.0
Maribacter_dokdonensis-_-AY960749--_DSW-8_T	26.0
Paenibacillus_chitinolyticus-_-AB021183--_IFO15660_T	27.0
g__413435	27.0
g__1543703	30.0
g__1543705	20.0
g__1543704	20.0
Mycoplasma_mycoides_subsp._capri-_-U26037--_PG3_T	29.0
Arsenicicoccus_piscis-_-AB521998--_Kis4-19_T	25.0
Geminicoccus_roseus-_-ATYL01000002--_DSM_18922_T	28.0
Mycobacterium_doricum-_-AF264700--_FI-13295-_DSM_44339_T	33.0
Tundrisphaera_lichenicola-_-KX943553--_P12_T	26.0
Pseudovibrio_ascidiaceicola-_-AB175663--_F423-=_NBRC_100514-_T	25.0
g__2983250	34.0
Nocardia_carnea-_-AF430035--_DSM_43397_T	27.0
Sediminibacillus_terrae-_-KM199865--_JSM_102062_T	27.0
Caballeronia_turbans-_-FCOD02000076--_LMG_29316_T	25.0
Hallerella_porci-_-MN537468--_DSM_104699_T	39.0
Paenibacillus_agaridevorans-_-AJ345023--_DSM_1355_T	30.0
g__29407	25.0
g__29404	28.0
Gaoshiqia_sediminis-_-OP591330--_A06T	29.0
g__120376	28.0
Arcobacter_antarcticus-_-MH473590--_SM1702_T	23.0
Sphingosinithalassobacter_tenebrarum-_-MT460676--_zrk23_T	27.0
Myroides_indicus-_-KC906253--_UKS3_T	19.0
Salinispora_oceanensis-_-HQ642852--_CNT-029_T	27.0
Mycobacterium_duvalii-_-U94745--_ATCC_43910_T	34.0
Pseudidiomarina_aestuarii-_-FJ768737--_KYW314_T	8.0
Streptomyces_nojiriensis-_-AJ781355--_LMG_20094_T	24.0
Tetragenococcus_muriaticus-_-D88824--_X-1_LTP__T	26.0
Actinopolymorpha_rutila-_-EF601829--_YIM_45725_T	25.0
g__376488	29.0
Nocardiopsis_chromatogenes-_-AY619715--_YIM_90109_T	26.0
Siminovitchia_sediminis-_-KC311559--_DX-5_T	27.0
Dokdonia_aurantiaca-_-MF614626--_ZOW29_T	21.0
Vibrio_cortegadensis-_-HF955040--_Rd_13.7_T	26.0
g__1763521	26.0
Paenibacillus_terrigena-_-AB248087--_A35_T	29.0
Negativicoccus_succinicivorans-_-FJ715930--_ADV_07/08/06-B-1388_T	34.0
Paraferrimonas_haliotis-_-KY400201--_AFRC7-2-1_T	21.0
Staphylococcus_cohnii_subsp._cohnii-_-D83361--_ATCC_29974_-=MAFF_911487-_T	34.0
Luteolibacter_algae-_-AB331893--_A5J-41-2_T	24.0
Neptuniibacter_pectenicola-_-LT549010--_CECT_8936_T	16.0
Flavobacterium_tistrianum-_-KT223144--_GB_56.1_T	20.0
Actinoplanes_tereljensis-_-AB468944--_MN07-A0371_T	26.0
Mucilaginibacter_calamicampi-_-KC537738--_WR-R1Y_T	21.0
Nocardia_rhizosphaerae-_-KP972639--_KLBMP_S0043_T	25.0
Marinobacter_fonticola-_-MN296282--_CS412_T	31.0
g__3020858	25.0
Cytophaga_hutchinsonii-_-AB517710--_NBRC_15051_T	21.0
Roseivivax_isoporae-_-JAME01000086--_LMG_25204_T	24.0
Kangiella_spongicola-_-GU339304--_A79_T	29.0
Deinococcus_radioresistens-_-KJ123751--_8A_T	24.0
Mucilaginibacter_arboris-_-MG843841--_HMF7410_T	21.0
Algoriphagus_zhangzhouensis-_-JN426847--_12C11_T	21.0
Chloroflexus_aurantiacus-_-CP000909--_J-10-fl_T	49.0
Aerococcus_viridans-_-ADNT01000041--_ATCC_11563_T	29.0
Streptomyces_cocklensis-_-FR692107--_BK168_T	23.0
Coralloluteibacterium_stylophorae-_-LN997852.2--_Sty_a-1_T	25.0
Microbacterium_ginsengiterrae-_-EU873314--_DCY37_T	33.0
Allofrancisella_inopinata-_-JN620412--_SYSU_YG23_T	31.0
g__1344362	25.0
Ureaplasma_cati-_-D78649--_F2_T	28.0
Alkalispirochaeta_americana-_-AF373921--_ASpG1-_ATCC_BAA-392-_DSM_14872_T	34.0
g__413963	25.0
g__1920515	25.0
Pontibacter_virosus-_-KT719408--_W14_T	17.0
Huaxiibacter_chinensis-_-OL712205--_155047T	31.0
g__200677	29.0
Nesterenkonia_cremea-_-LT601575--_10CT_T	30.0
Photorhabdus_hindustanensis-_-JX221722--_SG-MG3_T	25.0
Spinactinospora_alkalitolerans-_-GU112453--_CXB654_T	25.0
Rubripirellula_amarantea-_-MK554581--_Pla22_T	24.0
Fusobacterium_nucleatum_subsp._nucleatum-_-AE009951--_ATCC_25586_T	35.0
Dyella_jejuensis-_-KF709700--_JP1_T	25.0
g__1745211	29.0
Flavobacterium_crassostreae-_-KU057346--_LPB0076_T	22.0
Sulfurirhabdus_autotrophica-_-LC076472--_BiS0_T	20.0
Lentilactobacillus_parafarraginis-_-AB262734--_NRIC_0677_T	24.0
Nocardia_jiangsuensis-_-KP972626--_KLBMP_S0027_T	30.0
Parvicella_tangerina-_-MZ047088--_AS29M-1T	21.0
Leucobacter_salsicius-_-GQ352403--_M1-8_T	26.0
Algoriphagus_taiwanensis-_-KF732813--_CC-PR-82_T	21.0
Photorhabdus_kayaii-_-AJ560630--_1121_=_DSM_15194_T	25.0
Mucilaginibacter_phyllosphaerae-_-KU878873--_PP-F2F-G21_T	22.0
g__66848	31.0
Slackia_heliotrinireducens-_-CP001684--_DSM_20476_T	33.0
Anoxybacillus_flavithermus_subsp._yunnanensis-_-HM016869--_E13_T	56.0
Stieleria_sedimenti-_-OL684514--_ICT_E10.1T	24.0
Lysobacter_arseniciresistens-_-HQ315827--_ZS79_T	23.0
Oxalicibacterium_faecigallinarum-_-AB469788--_YOx_-=_CCM_2767-_=_DSM_21641-_T	30.0
Novosphingobium_clariflavum-_-KU530129--_CICC11035s_T	26.0
Glycomyces_tenuis-_-ATYW01000042--_DSM_44171_T	24.0
Calditerricola_yamamurae-_-AB308475--_YMO722_T	70.0
Flavobacterium_edaphi-_-MF538728--_DMN11_T	6.0
Brevibacterium_sandarakinum-_-LT629739--_DSM_22082_n_T	27.0
Paenibacillus_dakarensis-_-LM652718--_FF9_T	30.0
Rhodocyclus_gracilis-_-OM179767--_DSM110_T	24.0
Alkaliphilus_crotonatoxidans-_-AF467248--_B11-2_T	32.0
Thiomonas_islandica-_-EU625663--_6C_T	30.0
Umboniibacter_marinipuniceus-_-AB467279--_KMM_3891_T	20.0
g__204475	34.0
Terrimonas_terrae-_-KX417306--_T16R-129_T	20.0
Streptococcus_pseudopneumoniae-_-AY612844--_ATCC_BAA-960-_gc297-03-_CDC_ss1757_T	35.0
Polynucleobacter_finlandensis-_-AM110088--_MWH-Mekk-B1_T	24.0
Rhodoplanes_elegans-_-D25311--_AS130_T	24.0
Aliiroseovarius_halocynthiae-_-HQ852039--_MA1-10_T	9.0
Flavobacterium_araucananum-_-FR774916--_LM-19-Fp_T	22.0
Streptacidiphilus_torunensis-_-KT933137--_NF37_T	25.0
Sphingobium_estronivorans-_-KU997640--_YL23_T	26.0
Wohlfahrtiimonas_larvae-_-JN873914--_KBL006_T	26.0
g__2109263	26.0
Methanocaldococcus_indicus-_-AF547621--_SL43_T	81.0
Acinetobacter_soli-_-EU290155--_B1_T	26.0
g__1784839	25.0
Rhodoferax_aquaticus-_-KC759436--_Gr-4_T	21.0
g__1784836	33.0
Solitalea_agri-_-MW488000--_MAHUQ-68T	19.0
Rickettsia_hoogstraalii-_-FJ767735--_Croatica_T	34.0
g__59739	25.0
g__59738	32.0
Ehrlichia_ruminantium-_-X61659--_T	24.0
g__59732	30.0
g__908623	36.0
g__59735	33.0
g__59734	30.0
Mycoplasma_californicum-_-M24582--_strain_ST-6_LTP__T	34.0
Pseudodesulfovibrio_mercurii-_-CP003220--_ND132_T	26.0
Legionella_sainthelensi-_-Z49734--_nctc_11988_LTP__T	29.0
Celeribacter_baekdonensis-_-HM997022--_L-6_T	24.0
Nesterenkonia_jeotgali-_-AY928901--_JG-241_T	30.0
Kandeliimicrobium_roseum-_-KT886061--_XY-R6_T	22.0
Psychroflexus_planctonicus-_-KJ782429--_X15M-8_T	23.0
g__2822410	27.0
Sedimentibacter_acidaminivorans-_-AB598276--_MO-SED_T	52.0
Nocardioides_coralli-_-MZ890601--_SCSIO_67246_T	26.0
g__670486	25.0
Psychrobacter_vallis-_-AJ584832--_CMS_39_LTP__T	23.0
Neobacillus_rhizosphaerae-_-ON543386--_JJ-3T	28.0
Ferranicluibacter_rubi-_-MT146893--_CRRU44T	19.0
g__281915	25.0
Lysinibacillus_sphaericus-_-AJ310084--_DSM_28_T	29.0
Bacteroides_propionicigenes-_-MZ127654--_NSJ-90_T	34.0
g__1243	25.0
Xanthomonas_hydrangeae-_-OU231258--_LMG_31884T	26.0
Psychrobacter_submarinus-_-AJ309940--_KMM_225_T	26.0
Nocardioides_malaquae-_-MW019669--_Y6_T	25.0
Pseudomonas_edaphica-_-LC272923--_RD25_T	24.0
Luteococcus_peritonei-_-AJ132334--_CCUG38120_T	29.0
Coriobacterium_glomerans-_-CP002628--_PW2_T	30.0
g__2778525	9.0
Rhodococcus_cerastii-_-FR714842--_C5_T	28.0
Secundilactobacillus_oryzae-_-AB731660--_SG293_T	27.0
Streptomyces_flavovirens-_-DQ026635--_NRRL_B-2685_T	26.0
Eubacterium_limosum-_-CP019962--_ATCC_8486_n_T	35.0
g__261684	56.0
Aestuariirhabdus_haliotis-_-OM831502--_Z083T	26.0
Clostridium_estertheticum_subsp._estertheticum-_-S46734--_NCIBM_12511_T	29.0
g__305976	33.0
Dyella_dinghuensis-_-KY194795--_DHOA06_T	25.0
g__1827478	24.0
Virgibacillus_oceani-_-KJ144820--_MY11_T	28.0
Turicimonas_muris-_-KR364792--_YL45_T	30.0
Virgibacillus_kimchii-_-KY697273--_NKC1-2_T	27.0
Bowmanella_dokdonensis-_-KU523566--_UDC354_T	20.0
Alicycliphilus_denitrificans-_-AJ418042--_K601_T	26.0
Mycoplasma_mucosicanis-_-AM774638--_1642_T	33.0
Pseudomonas_synxantha-_-D84025--_IAM12356_T	27.0
Romeriopsis_navalis-_-MN758888--_LEGE11480_T	43.0
Actinomyces_catuli-_-AJ276805--_CCUG_41709_T	33.0
Glutamicibacter_nicotianae-_-X80739--_DSM_20123_T	26.0
Pseudaeromonas_sharmana-_-DQ013306--_GPTSA-6_T	32.0
Virgibacillus_kekensis-_-AY121439--_YIM_kkny16_T	27.0
Clostridium_chauvoei-_-U51843--_ATCC_10092T_T	34.0
Robiginitomaculum_antarcticum-_-EF495229--_IMCC3195_T	25.0
Vitiosangium_cumulatum-_-KX430042--_MCy10943_T	27.0
Thermotoga_maritima-_-M21774--_MSB-8_LTP__T	75.0
Pseudoalteromonas_citrea-_-X82137--_NCIMB_1889T_T	24.0
Methylibium_petroleiphilum-_-AF176594--_PM1_T	30.0
Lactobacillus_laiwuensis-_-LC634445--_F551-2_T	35.0
g__2260	88.0
g__2263	82.0
Lutibacter_oricola-_-HM031972--_UDC377_T	20.0
Citreicoccus_inhibens-_-MZ407560--_M34T	27.0
g__54066	23.0
Actinomadura_macra-_-AB364594--_NBRC_14102_T	28.0
Bradyrhizobium_australiense-_-MK676067--_CNPSo_4014_T	24.0
Rhodopirellula_lusitana-_-EF589351--_UC17_T	24.0
Mycobacterium_gastri-_-AF480602--_ATCC_15754_T	33.0
Longimicrobium_terrae-_-LN833202--_CB_286315_T	40.0
Leptospira_fletcheri-_-RQET01000001--_SSW15_T	28.0
Methanococcus_voltae-_-M59290--_ATCC_33273_LTP__T	30.0
g__53387	28.0
g__437755	34.0
Microbacterium_suaedae-_-MF084212--_YZYP306_T	31.0
Jeotgalicoccus_coquinae-_-GU295938--_MK-7_T	30.0
Nocardioides_massiliensis-_-CCXJ01000100--_GD13_T	25.0
Rickettsia_rickettsii-_-L36217--_R_T	36.0
Caecibacterium_sporoformans-_-HQ452857--_77-5d_T	30.0
Nocardia_mikamii-_-EU484388--_W8061-_DSM_45174_T	27.0
Desulfocurvibacter_africanus_subsp._africanus-_-X99236--_DSM_2603T_T	27.0
Spiroplasma_taiwanense-_-CP005074--_CT-1_T	28.0
Spirosoma_pulveris-_-KP974819--_JSH5-14_T	17.0
Oceanobacillus_luteolus-_-KC311561--_WM-1_T	26.0
Pedobacter_insulae-_-EF100697--_DS-139_T	24.0
Streptomyces_glycovorans-_-HQ585117--_YIM_M_10366_T	23.0
g__2060722	29.0
g__1333716	24.0
g__2806252	35.0
g__392710	6.0
Nitrococcus_mobilis-_-HM038001--_Nb-231_T	27.0
Flavobacterium_xueshanense-_-HQ436466--_Sr22_T	22.0
Rubellimicrobium_thermophilum-_-AJ844281--_C-lvk-R2A-2_T	42.0
g__2035811	28.0
Giesbergeria_sinuosa-_-AF078754--_LMG_4393_T	24.0
g__286800	29.0
g__286801	27.0
Neisseria_canis-_-L06170--_ATCC_14687_T	35.0
Veillonella_ratti-_-AB639142--_JCM_6512_T	35.0
Fulvimonas_yonginensis-_-KJ490635--_5GHs31-2_T	25.0
Microvirgula_curvata-_-LT545978--_L6_T	30.0
Rickettsia_asembonensis-_-JWSW01000015--_NMRCii_T	34.0
g__1931212	34.0
g__1931219	23.0
Desulfurella_multipotens-_-Y16943--_DSM_8415_T	54.0
Clostridium_budayi-_-AB018183--_JCM_9989_T	35.0
g__290425	31.0
Salinisphaera_dokdonensis-_-EF988634--_CL-ES53_T	25.0
g__2870408	30.0
Ferrimonas_kyonanensis-_-AB681438--_NBRC_101286_T	21.0
Methylomarinum_vadi-_-AB301717--_IT-4_T	18.0
Snuella_lapsa-_-HM475133--_JC2132_T	12.0
Methylobacterium_radiotolerans-_-CP001001--_JCM_2831_T	27.0
Paraburkholderia_agricolaris-_-NZ_QPER01000001.1--_BaQS159_T	28.0
Thiobacillus_denitrificans-_-AQWL01000003--_DSM_12475_T	25.0
g__82980	31.0
g__82982	27.0
g__82984	29.0
g__82986	29.0
Sphaerotilus_montanus-_-EU636006--_HS_T	29.0
Arcobacter_venerupis-_-HE565359--_CECT_7836_=_F67-11_T	24.0
Pontibacterium_sinense-_-MZ222395--_N1Y112_/type_materialtype_strain_of_Pontibacterium_sinenseT	16.0
Stigmatella_hybrida-_-DQ768129--_DSM_14722_T	28.0
Colwellia_aestuarii-_-DQ055844--_SMK-10_T	10.0
Antricoccus_suffuscus-_-LN827957--_C4-31_T	24.0
Blastococcus_jejuensis-_-DQ200983--_KST3-10_T	23.0
Lederbergia_citrisecunda-_-MZ144014--_FJAT-49732T	30.0
g__1209988	35.0
Paenibacillus_silagei-_-LC061279--_LOOC204_T	29.0
Paenibacillus_rhizolycopersici-_-ON758925--_DXFW5T	29.0
Salibacterium_halochares-_-AM982516--_MSS4_T	30.0
g__2946534	34.0
g__28884	23.0
Helicobacter_suis-_-ADGY01000105--_HS1_T	34.0
Methylobacterium_nodulans-_-CP001349--_ORS_2060_T	23.0
Bifidobacterium_parmae-_-NMWT01000000--_Uis4E_T	34.0
g__111142	29.0
Halocalculus_aciditolerans-_-AB844670--_MH2-243-1_T	35.0
Klebsiella_quasipneumoniae_subsp._quasipneumoniae-_-HG933296--_01A030_T	36.0
Thiohalospira_alkaliphila-_-EU169227--_ALgr_6sp_T	24.0
Methylobacterium_oryzihabitans-_-MF980971--_TER-1_T	21.0
Amycolatopsis_acididurans-_-MT124453--_K13G38_T	29.0
Brassicibacter_thermophilus-_-KM277820--_Cel2f_T	52.0
Rhodocista_pekingensis-_-AF523824--_3-p_T	20.0
Nonomuraea_purpurea-_-LC148616--_1SM4-01_T	27.0
Nocardioides_faecalis-_-MN938193--_zg-536T	26.0
g__763439	27.0
Litoreibacter_ponti-_-KJ729031--_GJSW-31_T	9.0
Jinshanibacter_allomyrinae-_-MW115542--_BWR-B9_T	28.0
Bacillus_aerius-_-AJ831843--_24K_T	35.0
Spirosoma_oryzae-_-KJ155688--_RHs22_T	22.0
Pseudogulbenkiania_gefcensis-_-JF728876--_yH16_T	27.0
Patulibacter_minatonensis-_-AB193261--_KV-614_T	23.0
Chryseobacterium_reticulitermitis-_-KX752421--_Ra1_T	24.0
Sphingomonas_aestuarii-_-EF660755--_K4_T	27.0
Clostridium_cylindrosporum-_-Y18179--_DSM_605_T	50.0
Micromonospora_carbonacea-_-X92599--_DSM_43168_T	25.0
Actinoplanes_atraurantiacus-_-HQ839788--_Y16_T	26.0
Enterococcus_eurekensis-_-AF445305--_PC4B_T	34.0
Thalassiella_azotivora-_-KT630890--_DSD2_T	26.0
Frondihabitans_australicus-_-DQ525859--_E1HC-02_T	28.0
Leptospira_meyeri-_-AY631878--_Iowa_City_Frog-_ATCC_43287_T	27.0
Crenobacter_cavernae-_-MH680580--_K1W11S-77_T	29.0
Pedobacter_cryotolerans-_-MK183012--_AR-2-6_T	24.0
Paracoccus_lutimaris-_-KJ451483--_HDM-25_T	25.0
Actinoalloteichus_hoggarensis-_-KJ504175--_AH97_T	26.0
Sphingomonas_paeninsulae-_-MH091345--_YZ-8_T	22.0
Luteimonas_mephitis-_-AJ012228--_B1953/27.1_T	30.0
Nocardioides_seonyuensis-_-CP038436--_MMS17-SY207-3_T	26.0
Paenihalocynthiibacter_styelae-_-MT874849--_MYP1-1T	9.0
Bifidobacterium_catenulatum_subsp._kashiwanohense-_-AB425276--_HM2-2_T	34.0
Bradyrhizobium_vignae-_-KP899563--_7-2_T	26.0
Sphaerotilus_hippei-_-GU591795--_566_T	29.0
Jannaschia_donghaensis-_-CXSU01000003--_CECT_7802_T	24.0
Corynebacterium_marquesiae-_-JAKMUY010000024--_c19Ua_121_/type_materialtype_strain_of_Corynebacterium_marquesiaeT	35.0
Streptomyces_polychromogenes-_-AB184292--_NBRC_13072_T	24.0
Thiosulfatimonas_sediminis-_-LC510549--_aks77_T	29.0
Pseudomonas_aegrilactucae-_-LC621167--_MAFF301350_T	25.0
Hymenobacter_rubidus-_-KF862489--_DG7B_T	17.0
Paenibacillus_zeisoli-_-MH551482--_3-5-3_T	25.0
Belliella_baltica-_-AJ564643--_BA134_T	24.0
Stygiolobus_caldivivus-_-OL438934--_KN-1T	74.0
Cutibacterium_acnes_subsp._acnes-_-AB042288--_ATCC_6919_LTP__T	33.0
Microvirga_guangxiensis-_-EU727176--_25B_T	30.0
Salinicola_halimionae-_-KY999929--_CPA60_T	20.0
Alkaliphilus_hydrothermalis-_-KJ159210--_FatMR1_T	33.0
Listeria_thailandensis-_-MK014484--_CLIP_2015_T	28.0
Agromyces_subtropicus-_-AB546310--_IY07-56_T	25.0
Vulcaniibacterium_gelatinicum-_-MN215444--_R-5-52-3_T	23.0
Sphingobium_rhizovicinum-_-EF465534--_CC-FH12-1_T	18.0
Sporosarcina_contaminans-_-FN298444--_CCUG_53915_T	29.0
Alicyclobacillus_acidocaldarius_subsp._rittmannii-_-AB059674--_DSM_11297_T	49.0
g__1406135	25.0
Streptomyces_tremellae-_-JN873308--_Js-1_T	23.0
Oceanibaculum_pacificum-_-FJ463255--_LMC2up-L3_T	19.0
Mucilaginibacter_celer-_-KY114790--_HYN0043_T	22.0
Arenimonas_donghaensis-_-DQ411038--_HO3-R19_T	24.0
Gemmobacter_fontiphilus-_-FJ906694--_JS43_T	18.0
Sporanaerobacter_acetigenes-_-AF358114--_Lup33-_DSM_13106_T	53.0
Fusobacterium_russii-_-M58681--_ATCC_25533_T	34.0
Neobacillus_thermocopriae-_-JX113681--_SgZ-7_T	27.0
Aeromonas_taiwanensis-_-FJ230077--_A2-50_T	29.0
Azospirillum_oryzae-_-AB185396--_COC8_T	26.0
g__2705466	30.0
Helicobacter_aurati-_-AF297868--_MIT_97-5075c_T	34.0
Phytoactinopolyspora_alkaliphila-_-KU042078--_EGI_80629_T	25.0
Chryseobacterium_nakagawai-_-JX100822--_G41_T	25.0
Melioribacter_roseus-_-JQ292917--_P3M-2_T	44.0
g__85924	26.0
g__47054	37.0
Anaeromicropila_herbilytica-_-AP024169--_TB5T	32.0
Aromatoleum_anaerobium-_-Y14701--_LuFres1-_DSM_12081_T	25.0
Segatella_oulorum-_-L16472--_ATCC43324_T	31.0
Bacteroides_caecimuris-_-CP015401--_I48_n_T	33.0
Alcanivorax_profundi-_-KY352038--_MTEO17_T	14.0
Neomegalonema_perideroedes-_-ARFG01000019--_DSM_15528_T	23.0
Chondromyces_robustus-_-AJ233942--_Cm_a13_T	26.0
Streptococcus_rupicaprae-_-FN813250--_2777_-02_-07__LTP__T	34.0
Pseudoalteromonas_phenolica-_-AB607331--_JCM_21460_T	24.0
Pseudomonas_balearica-_-CP007511--_DSM6083_-=SP1402-_wT	27.0
Enterovibrio_norvegicus-_-AJ316208--_LMG_19839_T	22.0
Nocardioides_agrisoli-_-KX380192--_djl-8_T	26.0
Rarobacter_incanus-_-AB056129--_IFO_16558_T	27.0
Gillisia_illustrilutea-_-AY694008--_IC157_T	20.0
Enterococcus_faecalis-_-AB012212--_JCM_5803_T	34.0
Microbacterium_humi-_-FJ865215--_CC-012309_T	31.0
Streptococcus_zalophi-_-MT537727--_CSL7508-lung_T	34.0
Shinella_sedimenti-_-MW287281--_B3.7_/type_materialtype_strain_of_Shinella_sedimentiT	26.0
Photobacterium_salinisoli-_-KP054474--_LAM9072_T	24.0
Chryseobacterium_candidae-_-LT838865--_JC507_T	25.0
Fructobacillus_fructosus-_-AEOP01000025--_KCTC_3544_T	24.0
Bacteroides_faecichinchillae-_-AB574480--_JCM_17102_T	34.0
g__724	35.0
Pseudonocardia_carboxydivorans-_-EF114314--_Y8_T	27.0
Arcobacter_roscoffensis-_-ON876732--_ARW1-2F2-T-T	23.0
Xenorhabdus_stockiae-_-DQ202309--_TH01_T	32.0
Thermus_thermamylovorans-_-MK418796--_CFH_72773T_T	69.0
Petrotoga_sibirica-_-AJ311702--_SL25T_T	59.0
Embleya_scabrispora-_-AB030585--_KM-4927_T	25.0
Streptomyces_cremeus-_-AY999744--_JCM_4362_T	26.0
g__1124625	25.0
Ancylobacter_oerskovii-_-AM778407--_DSM_18746_=_NS05_T	26.0
Nonomuraea_roseoviolacea_subsp._roseoviolacea-_-AB039959--_IFO_14098T_T	26.0
Vibrio_natriegens-_-AB680922--_NBRC_15636_T	27.0
Hymenobacter_amundsenii-_-MF782439--_CCM_8682T_T	30.0
Variovorax_robiniae-_-KU973604--_UCM-G35_T	27.0
g__2571199	48.0
Gimesia_alba-_-MK554516--_Pan241w_T	27.0
Staphylococcus_carnosus_subsp._utilis-_-AB233329--_GTC_1232_T	35.0
g__459520	17.0
Paraprevotella_clara-_-AB547651--_JCM_14859_T	33.0
Nocardiopsis_dassonvillei-_-CP002040--_DSM_43111_T	27.0
g__162027	27.0
Sphingomicrobium_sediminis-_-ON693949--_GRR-S6-50T	24.0
g__448176	26.0
Pseudomonas_shirazensis-_-JABWRD000000000--_SWRI56T	27.0
Paenibacillus_zeae-_-KP965581--_6R2_T	31.0
Alteriqipengyuania_abyssalis-_-MZ569434--_NZ-12BT	26.0
Dongia_mobilis-_-FJ455532--_LM22_T	25.0
Histidinibacterium_lentulum-_-KX989463--_B17_T	30.0
Elizabethkingia_miricola-_-AB071953--_GTC862_T	30.0
Mycobacterium_mageritense-_-AJ699399--_DSM_44476_T	35.0
g__2803845	28.0
Cephaloticoccus_primus-_-KM066004--_CAG34_T	23.0
Leptospira_ellinghausenii-_-LC196063--_E18_T	27.0
g__2813798	25.0
Noviherbaspirillum_malthae-_-DQ490985--_CC-AFH3_T	29.0
Roseobacter_ponti-_-KX756455--_MM-7_T	19.0
Propionicimonas_paludicola-_-FR733712--_DSM15597_T	27.0
Oceanisphaera_donghaensis-_-DQ190441--_BL1_T	26.0
g__1079057	70.0
Sphingomonas_mucosissima-_-AM229669--_CP173-2_T	27.0
Leucobacter_chironomi-_-ATXU01000010--_DSM_19883_T	25.0
Gordonia_terrae-_-X79286--_DSM_43249_LTP__T	26.0
Nonlabens_spongiae-_-CP019344--_JCM_13191_n_T	22.0
Algibacter_onchidii-_-MH532523--_XY-114T	23.0
Lacticaseibacillus_parakribbianus-_-MZ951105--_YH-lacS6T	32.0
Pontibacter_ummariensis-_-KP265297--_NKM1_T	16.0
g__364409	31.0
Halobacillus_halophilus-_-HE717023--_DSM_2266_T	27.0
Chryseobacterium_lacus-_-MG641896--_YLOS41_T	28.0
Flavobacterium_suaedae-_-KT284905--_G16-7_T	13.0
Ammoniphilus_resinae-_-HM193518--_CC-RT-E_T	27.0
Abyssivirga_alkaniphila-_-KP233895--_L81_T	33.0
Chromobacterium_aquaticum-_-EU109734--_CC-SEYA-1_T	27.0
Novosphingobium_panipatense-_-EF424402--_SM16_T	27.0
Pedobacter_nutrimenti-_-HF536497--_J22_T	24.0
Pseudoramibacter_alactolyticus-_-AB036759--_ATCC_23263_T	33.0
Kytococcus_sedentarius-_-X87755--_DSM_20547_LTP__T	26.0
Kaistia_defluvii-_-AM409365--_B6-12_T	25.0
Acrocarpospora_catenulata-_-MZ182294--_H8750T	26.0
Staphylococcus_aureus_subsp._anaerobius-_-D83355--_ATCC_35844_T	33.0
Natrialba_hulunbeirensis-_-AB663457--_JCM_10989_T	43.0
Halomonas_subglaciescola-_-AJ306892--_DSM_4683_T	26.0
Leifsonia_antarctica-_-AM931710--_SPC_20_T	19.0
Cryobacterium_glaciale-_-JX949477--_HLT2-23_/type_materialtype_strain_of_Cryobacterium_glacialeT	28.0
Varibaculum_timonense-_-LT797538--_Marseille-P3369_T	34.0
