"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"'HM246143, Pseudomonas nitritireducens, Pseudomonas nitritireducens, (HM246143), WZBFD3-5A2 T'"	"HM246143"	"915472"	"Pseudomonas nitritireducens"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"915472"	NA
"'MN007089, Pseudomonas nicosulfuronedens , Pseudomonas nicosulfuronedens , (MN007089), LAM1902 T'"	"MN007089"	"2571105"	"Pseudomonas nicosulfuronedens "	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2571105"	NA
"'AB175653, Azotobacter chroococcum subsp. chroococcum, Azotobacter chroococcum subsp. chroococcum, (AB175653), IAM 12666 T'"	"AB175653"	"353"	"Azotobacter chroococcum subsp. chroococcum"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	"353"	NA
"'AJ308319, Azotobacter beijerinckii, Azotobacter beijerinckii, (AJ308319), ICMP 8673 LTP [T] T'"	"AJ308319"	"170623"	"Azotobacter beijerinckii"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	"170623"	NA
"'MF078077, Azotobacter bryophylli, Azotobacter bryophylli, (MF078077), L461 T'"	"MF078077"	"1986537"	"Azotobacter bryophylli"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	"1986537"	NA
"'MK567896, Azotobacter chroococcum subsp. isscasi, Azotobacter chroococcum subsp. isscasi, (MK567896), P205 T'"	"MK567896"	"2528971"	"Azotobacter chroococcum subsp. isscasi"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	"353"	NA
"'D84002, Pseudomonas luteola, Pseudomonas luteola, (D84002), IAM 13000 T'"	"D84002"	"47886"	"Pseudomonas luteola"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"47886"	NA
"'JN411093, Pseudomonas zeshuii, Pseudomonas zeshuii, (JN411093), BY-1 T'"	"JN411093"	"1076620"	"Pseudomonas zeshuii"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1076620"	NA
"'AJ871471, Chryseomonas asuensis, Chryseomonas asuensis, (AJ871471), CP155-2 T'"	"AJ871471"	"1825787"	"Chryseomonas asuensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1825787"	NA
"'EU046271, Chryseomonas duriflava, Chryseomonas duriflava, (EU046271), HR2 T'"	"EU046271"	"459528"	"Chryseomonas duriflava"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"459528"	NA
"'MK759856, Pseudomonas rhizoryzae, Pseudomonas rhizoryzae, (MK759856), RY24 T'"	"MK759856"	"2571129"	"Pseudomonas rhizoryzae"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2571129"	NA
"'D84018, Pseudomonas oleovorans subsp. oleovorans, Pseudomonas oleovorans subsp. oleovorans, (D84018), IAM 1508 T'"	"D84018"	"301"	"Pseudomonas oleovorans subsp. oleovorans"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"301"	NA
"'AJ575816, Pseudomonas psychrotolerans, Pseudomonas psychrotolerans, (AJ575816), C36 T'"	"AJ575816"	"237610"	"Pseudomonas psychrotolerans"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"237610"	NA
"'KX910087, Pseudomonas pharmacofabricae, Pseudomonas pharmacofabricae, (KX910087), ZYSR67-Z source T'"	"KX910087"	"1905276"	"Pseudomonas pharmacofabricae"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1905276"	NA
"'KU248754, Pseudomonas fluvialis, Pseudomonas fluvialis, (KU248754), ASS-1 T'"	"KU248754"	"1793966"	"Pseudomonas fluvialis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1793966"	NA
"'KF582606, Atopomonas hussainii, Atopomonas hussainii, (KF582606), CC-AMH-11 T'"	"KF582606"	"1429083"	"Atopomonas hussainii"	"2"	"1224"	"1236"	"72274"	"135621"	"2901416"	"1429083"	NA
"'MH137036, Pseudomonas mangrovi, Pseudomonas mangrovi, (MH137036), TC11 T'"	"MH137036"	"2161748"	"Pseudomonas mangrovi"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2161748"	NA
"'JQ864237, Pseudomonas guguanensis, Pseudomonas guguanensis, (JQ864237), CC-G9A T'"	"JQ864237"	"1198456"	"Pseudomonas guguanensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1198456"	NA
"'HM246142, Pseudomonas linyingensis, Pseudomonas linyingensis, (HM246142), LYBRD3-7 T'"	"HM246142"	"915471"	"Pseudomonas linyingensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"915471"	NA
"'JQ277453, Pseudomonas sagittaria, Pseudomonas sagittaria, (JQ277453), CC-OPY-1 T'"	"JQ277453"	"1135990"	"Pseudomonas sagittaria"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1135990"	NA
"'LT629780, Pseudomonas guangdongensis, Pseudomonas guangdongensis, (LT629780), CCTCC 2012022 n[G] T'"	"LT629780"	"1245526"	"Pseudomonas guangdongensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1245526"	NA
"'GU269546, Pseudomonas flexibilis, Pseudomonas flexibilis, (GU269546), ATCC 29606 T'"	"GU269546"	"706570"	"Pseudomonas flexibilis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"706570"	NA
"'MK248116, Pseudomonas hydrolytica, Pseudomonas hydrolytica, (MK248116), DSWY01 T'"	"MK248116"	"2493633"	"Pseudomonas hydrolytica"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2493633"	NA
"'D84016, Pseudomonas mendocina, Pseudomonas mendocina, (D84016), NCIB 10541 T'"	"D84016"	"300"	"Pseudomonas mendocina"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"300"	NA
"'KX712072, Pseudomonas khazarica, Pseudomonas khazarica, (KX712072), TBZ2 T'"	"KX712072"	"2502979"	"Pseudomonas khazarica"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2502979"	NA
"'MK907288, Pseudomonas yangonensis, Pseudomonas yangonensis, (MK907288), MY50 T'"	"MK907288"	"2579922"	"Pseudomonas yangonensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2579922"	NA
"'DQ842018, Pseudomonas oleovorans subsp. lubricantis, Pseudomonas oleovorans subsp. lubricantis, (DQ842018), RS1 T'"	"DQ842018"	"398198"	"Pseudomonas oleovorans subsp. lubricantis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"301"	NA
"'EU307111, Pseudomonas chengduensis, Pseudomonas chengduensis, (EU307111), MBR T'"	"EU307111"	"489632"	"Pseudomonas chengduensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"489632"	NA
"'AB030583, Pseudomonas alcaliphila, Pseudomonas alcaliphila, (AB030583), AL15-21 T'"	"AB030583"	"101564"	"Pseudomonas alcaliphila"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"101564"	NA
"'AB453701, Pseudomonas toyotomiensis, Pseudomonas toyotomiensis, (AB453701), HT-3 T'"	"AB453701"	"554344"	"Pseudomonas toyotomiensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"554344"	NA
"'MN658350, Pseudomonas guryensis, Pseudomonas guryensis, (MN658350), SR9T'"	"MN658350"	"2759165"	"Pseudomonas guryensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2759165"	NA
"'KX621131, Pseudomonas ullengensis, Pseudomonas ullengensis, (KX621131), UL070T'"	"KX621131"	"2759166"	"Pseudomonas ullengensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2759166"	NA
"'MT415401, Pseudomonas campi, Pseudomonas campi, (MT415401), S1-A32-2 T'"	"MT415401"	"2731681"	"Pseudomonas campi"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2731681"	NA
"'AB021376, Pseudomonas anguilliseptica, Pseudomonas anguilliseptica, (AB021376), NCIMB 1949 T'"	"AB021376"	"53406"	"Pseudomonas anguilliseptica"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"53406"	NA
"'FN429930, Pseudomonas composti, Pseudomonas composti, (FN429930), C2 T'"	"FN429930"	"658457"	"Pseudomonas composti"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"658457"	NA
"'MF083697, Pseudomonas tianjinensis, Pseudomonas tianjinensis, (MF083697), 68 T'"	"MF083697"	"2282554"	"Pseudomonas tianjinensis"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2282554"	NA
"'CP002881, Pseudomonas stutzeri, Pseudomonas stutzeri, (CP002881), CGMCC 1.1803 T'"	"CP002881"	"316"	"Pseudomonas stutzeri"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	"316"	NA
"'JQ246444, Pseudomonas kunmingensis, Pseudomonas kunmingensis, (JQ246444), HL22-2 T'"	"JQ246444"	"1211807"	"Pseudomonas kunmingensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	"1211807"	NA
"'JQ762275, Pseudomonas zhaodongensis, Pseudomonas zhaodongensis, (JQ762275), NEAU-ST5-21 T'"	"JQ762275"	"1176257"	"Pseudomonas zhaodongensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	"1176257"	NA
"'MH917718, Pseudomonas nitrititolerans, Pseudomonas nitrititolerans, (MH917718), GL14 T'"	"MH917718"	"2482751"	"Pseudomonas nitrititolerans"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	"2482751"	NA
"'AB176954, Pseudomonas xanthomarina, Pseudomonas xanthomarina, (AB176954), KMM 1447 T'"	"AB176954"	"271420"	"Pseudomonas xanthomarina"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	"271420"	NA
"'AB681882, Azomonas agilis, Azomonas agilis, (AB681882), NBRC 102607 T'"	"AB681882"	"116849"	"Azomonas agilis"	"2"	"1224"	"1236"	"72274"	"135621"	"69961"	"116849"	NA
"'JF432053, Halopseudomonas formosensis, Halopseudomonas formosensis, (JF432053), CC-CY503 T'"	"JF432053"	"1002526"	"Halopseudomonas formosensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"1002526"	NA
"'EF673695, Halopseudomonas pertucinogena, Halopseudomonas pertucinogena, (EF673695), IFO 14163 T'"	"EF673695"	"86175"	"Halopseudomonas pertucinogena"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"86175"	NA
"'DQ088664, Halopseudomonas xiamenensis, Halopseudomonas xiamenensis, (DQ088664), C10-2 LTP [T] T'"	"DQ088664"	"1123022"	"Halopseudomonas xiamenensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"157792"	"1123022"
"'GQ161991, Halopseudomonas bauzanensis, Halopseudomonas bauzanensis, (GQ161991), BZ93 T'"	"GQ161991"	"653930"	"Halopseudomonas bauzanensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"653930"	NA
"'FN908483, Halopseudomonas litoralis, Halopseudomonas litoralis, (FN908483), 2SM5 T'"	"FN908483"	"797277"	"Halopseudomonas litoralis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"797277"	NA
"'KU716040, Pseudomonas neustonica, Pseudomonas neustonica, (KU716040), SSM26 T'"	"KU716040"	"2487346"	"Pseudomonas neustonica"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2487346"	NA
"'AROI01000066, Halopseudomonas pelagia, Halopseudomonas pelagia, (AROI01000066), CL-AP6 T'"	"AROI01000066"	"1323663"	"Halopseudomonas pelagia"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"553151"	"1323663"
"'KC762324, Halopseudomonas salina, Halopseudomonas salina, (KC762324), XCD-X85 T'"	"KC762324"	"1323744"	"Halopseudomonas salina"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"1323744"	NA
"'MN423266, Pseudomonas saliphila, Pseudomonas saliphila, (MN423266), 16W4-4-3 T'"	"MN423266"	"2586906"	"Pseudomonas saliphila"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"2586906"	NA
"'KY988340, Pseudomonas profundi, Pseudomonas profundi, (KY988340), M5 T'"	"KY988340"	"1981513"	"Pseudomonas profundi"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1981513"	NA
"'KC609749, Pseudomonas populi, Pseudomonas populi, (KC609749), KBL-4-9 T'"	"KC609749"	"1500966"	"Pseudomonas populi"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"1500966"	NA
"'LT629736, Halopseudomonas xinjiangensis, Halopseudomonas xinjiangensis, (LT629736), NRRL B-51270 n[G] T'"	"LT629736"	"487184"	"Halopseudomonas xinjiangensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"487184"	NA
"'LT629763, Halopseudomonas sabulinigri, Halopseudomonas sabulinigri, (LT629763), JCM 14963  [T] n[G]T'"	"LT629763"	"472181"	"Halopseudomonas sabulinigri"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"472181"	NA
"'FN995250, Halopseudomonas gallaeciensis, Halopseudomonas gallaeciensis, (FN995250), V113 T'"	"FN995250"	"857227"	"Halopseudomonas gallaeciensis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"857227"	NA
"'MF962536, Pseudomonas abyssi, Pseudomonas abyssi, (MF962536), MT5 T'"	"MF962536"	"170540"	"Pseudomonas abyssi"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"170540"	NA
"'AB125366, Halopseudomonas pachastrellae, Halopseudomonas pachastrellae, (AB125366), KMM 330 T'"	"AB125366"	"254161"	"Halopseudomonas pachastrellae"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"254161"	NA
"'HG004394, Halopseudomonas aestusnigri, Halopseudomonas aestusnigri, (HG004394), CCUG 64165 T'"	"HG004394"	"857252"	"Halopseudomonas aestusnigri"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"857252"	NA
"'KT449732, Halopseudomonas oceani, Halopseudomonas oceani, (KT449732), DSM 100277 T'"	"KT449732"	"1708783"	"Halopseudomonas oceani"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"1708783"	NA
"'MF372122, Halopseudomonas phragmitis, Halopseudomonas phragmitis, (MF372122), S-6-2 T'"	"MF372122"	"1931241"	"Halopseudomonas phragmitis"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"1931241"	NA
"'LT629787, Halopseudomonas salegens, Halopseudomonas salegens, (LT629787), CECT 8338 wT'"	"LT629787"	"1434072"	"Halopseudomonas salegens"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	"1434072"	NA
"'KJ567598, Thiopseudomonas denitrificans, Thiopseudomonas denitrificans, (KJ567598), X2 T'"	"KJ567598"	"1501432"	"Thiopseudomonas denitrificans"	"2"	"1224"	"1236"	"72274"	"135621"	"1654787"	"1501432"	NA
"'KT258896, Ventosimonas gracilis, Ventosimonas gracilis, (KT258896), CV58 T'"	"KT258896"	"1680762"	"Ventosimonas gracilis"	"2"	"1224"	"1236"	"72274"	"1827282"	"1827307"	"1680762"	NA
"'CP029822, Entomomonas moraniae, Entomomonas moraniae, (CP029822), QZS01 T'"	"CP029822"	"2213226"	"Entomomonas moraniae"	"2"	"1224"	"1236"	"72274"	"135621"	"2758906"	"2213226"	NA
"'MW222116, Entomomonas asaccharolytica, Entomomonas asaccharolytica, (MW222116), F2A T'"	"MW222116"	"2785331"	"Entomomonas asaccharolytica"	"2"	"1224"	"1236"	"72274"	"135621"	"2758906"	"2785331"	NA
"'AY258110, Marinobacter algicola, Marinobacter algicola, (AY258110), DG893 T'"	"AY258110"	"443152"	"Marinobacter algicola"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"236100"	"443152"
"'CP007152, Marinobacter salarius, Marinobacter salarius, (CP007152), R9SW1 T'"	"CP007152"	"1420917"	"Marinobacter salarius"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1420917"	NA
"'KY344788, Marinobacter vulgaris, Marinobacter vulgaris, (KY344788), F01 T'"	"KY344788"	"1928331"	"Marinobacter vulgaris"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1928331"	NA
"'KR868709, Marinobacter confluentis, Marinobacter confluentis, (KR868709), HJM-18 T'"	"KR868709"	"1697557"	"Marinobacter confluentis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1697557"	NA
"'MN203987, Marinobacter denitrificans, Marinobacter denitrificans, (MN203987), JB02H27 T'"	"MN203987"	"2597703"	"Marinobacter denitrificans"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2597703"	NA
"'EF028328, Marinobacter salsuginis, Marinobacter salsuginis, (EF028328), SD-14B T'"	"EF028328"	"1260625"	"Marinobacter salsuginis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"418719"	"1260625"
"'AJ609271, Marinobacter bryozoorum, Marinobacter bryozoorum, (AJ609271), 50-11 = KMM 3840 T'"	"AJ609271"	"256324"	"Marinobacter bryozoorum"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"256324"	NA
"'EF157832, Marinobacter segnicrescens, Marinobacter segnicrescens, (EF157832), SS011B1-4 T'"	"EF157832"	"430453"	"Marinobacter segnicrescens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"430453"	NA
"'EU047505, Marinobacter lacisalsi, Marinobacter lacisalsi, (EU047505), FP2.5 T'"	"EU047505"	"475979"	"Marinobacter lacisalsi"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"475979"	NA
"'FJ425903, Marinobacter zhanjiangensis, Marinobacter zhanjiangensis, (FJ425903), JSM 078120 T'"	"FJ425903"	"578215"	"Marinobacter zhanjiangensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"578215"	NA
"'AY517632, Marinobacter flavimaris, Marinobacter flavimaris, (AY517632), SW-145 T'"	"AY517632"	"262076"	"Marinobacter flavimaris"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"262076"	NA
"'LC009417, Marinobacter halotolerans, Marinobacter halotolerans, (LC009417), CP12 T'"	"LC009417"	"1569211"	"Marinobacter halotolerans"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1569211"	NA
"'AY241552, Marinobacter adhaerens, Marinobacter adhaerens, (AY241552), HP15 T'"	"AY241552"	"225937"	"Marinobacter adhaerens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1033846"	"225937"
"'MG563241, Marinobacter maroccanus, Marinobacter maroccanus, (MG563241), N4 T'"	"MG563241"	"2055143"	"Marinobacter maroccanus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2055143"	NA
"'MN319536, Marinobacter changyiensis, Marinobacter changyiensis, (MN319536), CLL7-20 T'"	"MN319536"	"2604091"	"Marinobacter changyiensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2604091"	NA
"'FJ984869, Marinobacter daqiaonensis, Marinobacter daqiaonensis, (FJ984869), YCSA40 T'"	"FJ984869"	"650891"	"Marinobacter daqiaonensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"650891"	NA
"'EF486354, Marinobacter salicampi, Marinobacter salicampi, (EF486354), ISL-40 T'"	"EF486354"	"435907"	"Marinobacter salicampi"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"435907"	NA
"'DQ414419, Marinobacter gudaonensis, Marinobacter gudaonensis, (DQ414419), SL014B61A T'"	"DQ414419"	"375760"	"Marinobacter gudaonensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"375760"	NA
"'AJ609270, Marinobacter sediminum, Marinobacter sediminum, (AJ609270), R65 = KMM 3657 T'"	"AJ609270"	"256323"	"Marinobacter sediminum"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"256323"	NA
"'MK092986, Marinobacter alexandrii, Marinobacter alexandrii, (MK092986), LZ-8 T'"	"MK092986"	"2570351"	"Marinobacter alexandrii"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2570351"	NA
"'CP007151, Marinobacter similis, Marinobacter similis, (CP007151), A3d10 T'"	"CP007151"	"1420916"	"Marinobacter similis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1420916"	NA
"'EF660754, Marinobacter goseongensis, Marinobacter goseongensis, (EF660754), En6 T'"	"EF660754"	"453838"	"Marinobacter goseongensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"453838"	NA
"'AY147906, Marinobacter lipolyticus, Marinobacter lipolyticus, (AY147906), SM-19 T'"	"AY147906"	"209639"	"Marinobacter lipolyticus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"209639"	NA
"'AM503093, Marinobacter guineae, Marinobacter guineae, (AM503093), LMG 24048 = M3B T'"	"AM503093"	"432303"	"Marinobacter guineae"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"432303"	NA
"'FJ196022, Marinobacter antarcticus, Marinobacter antarcticus, (FJ196022), ZS2-30 T'"	"FJ196022"	"564117"	"Marinobacter antarcticus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"564117"	NA
"'CP011494, Marinobacter psychrophilus, Marinobacter psychrophilus, (CP011494), 20041 wT'"	"CP011494"	"330734"	"Marinobacter psychrophilus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"330734"	NA
"'FJ799007, Marinobacter aromaticivorans, Marinobacter aromaticivorans, (FJ799007), D15-8P T'"	"FJ799007"	"277961"	"Marinobacter aromaticivorans"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"277961"	NA
"'KX839493, Marinobacter salexigens, Marinobacter salexigens, (KX839493), HJR7 T'"	"KX839493"	"1925763"	"Marinobacter salexigens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1925763"	NA
"'AJ704395, Marinobacter maritimus, Marinobacter maritimus, (AJ704395), CK47 T'"	"AJ704395"	"277961"	"Marinobacter maritimus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"277961"	NA
"'CP017715, Marinobacter salinus, Marinobacter salinus, (CP017715), Hb8 n[G] T'"	"CP017715"	"1874317"	"Marinobacter salinus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1874317"	NA
"'MF800963, Marinobacter profundi, Marinobacter profundi, (MF800963), PWS21 T'"	"MF800963"	"2666256"	"Marinobacter profundi"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2666256"	NA
"'FO203363, Marinobacter nauticus, Marinobacter nauticus, (FO203363), ATCC 49840 T'"	"FO203363"	"1163748"	"Marinobacter nauticus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2743"	"1163748"
"'AY517633, Marinobacter daepoensis, Marinobacter daepoensis, (AY517633), SW-156 T'"	"AY517633"	"262077"	"Marinobacter daepoensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"262077"	NA
"'KF307780, Marinobacter shengliensis, Marinobacter shengliensis, (KF307780), SL013A34A2 T'"	"KF307780"	"1389223"	"Marinobacter shengliensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1389223"	NA
"'AF479689, Marinobacter litoralis, Marinobacter litoralis, (AF479689), SW-45 T'"	"AF479689"	"187981"	"Marinobacter litoralis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"187981"	NA
"'KC762322, Marinobacter halophilus, Marinobacter halophilus, (KC762322), XCD-X12 T'"	"KC762322"	"1323740"	"Marinobacter halophilus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1323740"	NA
"'AY180101, Marinobacter excellens, Marinobacter excellens, (AY180101), KMM 3809 T'"	"AY180101"	"218670"	"Marinobacter excellens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"218670"	NA
"'DQ235263, Marinobacter vinifirmus, Marinobacter vinifirmus, (DQ235263), FB1 T'"	"DQ235263"	"355591"	"Marinobacter vinifirmus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"355591"	NA
"'HQ433441, Marinobacter persicus, Marinobacter persicus, (HQ433441), M9B T'"	"HQ433441"	"930118"	"Marinobacter persicus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"930118"	NA
"'LT714149, Marinobacter aquaticus, Marinobacter aquaticus, (LT714149), M6-53 T'"	"LT714149"	"1935995"	"Marinobacter aquaticus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1935995"	NA
"'MF487850, Marinobacter fuscus, Marinobacter fuscus, (MF487850), NH169-3 T'"	"MF487850"	"2109942"	"Marinobacter fuscus"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2109942"	NA
"'EU293413, Marinobacter zhejiangensis, Marinobacter zhejiangensis, (EU293413), CN74 T'"	"EU293413"	"488535"	"Marinobacter zhejiangensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"488535"	NA
"'MN325154, Marinobacter salinexigens, Marinobacter salinexigens, (MN325154), ZYF650 T'"	"MN325154"	"2919747"	"Marinobacter salinexigens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2919747"	NA
"'HQ203044, Marinobacter xestospongiae, Marinobacter xestospongiae, (HQ203044), UST090418-1611 T'"	"HQ203044"	"994319"	"Marinobacter xestospongiae"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"994319"	NA
"'HE653973, Marinobacter nitratireducens, Marinobacter nitratireducens, (HE653973), AK21 T'"	"HE653973"	"1137280"	"Marinobacter nitratireducens"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"1137280"	NA
"'EU293412, Marinobacter mobilis, Marinobacter mobilis, (EU293412), CN46 T'"	"EU293412"	"488533"	"Marinobacter mobilis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"488533"	NA
"'DQ458821, Marinobacter pelagius, Marinobacter pelagius, (DQ458821), HS225 T'"	"DQ458821"	"379482"	"Marinobacter pelagius"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"379482"	NA
"'EU164778, Marinobacter szutsaonensis, Marinobacter szutsaonensis, (EU164778), NTU-104 T'"	"EU164778"	"485258"	"Marinobacter szutsaonensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"485258"	NA
"'FJ897726, Marinobacter oulmenensis, Marinobacter oulmenensis, (FJ897726), Set74 T'"	"FJ897726"	"643747"	"Marinobacter oulmenensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"643747"	NA
"'DQ325514, Marinobacter koreensis, Marinobacter koreensis, (DQ325514), DD-M3 T'"	"DQ325514"	"335974"	"Marinobacter koreensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"335974"	NA
"'APAT01000001, Marinobacter santoriniensis, Marinobacter santoriniensis, (APAT01000001), NKSG1 T'"	"APAT01000001"	"1288826"	"Marinobacter santoriniensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"523742"	"1288826"
"'MN296282, Marinobacter fonticola, Marinobacter fonticola, (MN296282), CS412 T'"	"MN296282"	"2603215"	"Marinobacter fonticola"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"2603215"	NA
"'KY628816, Marinobacter bohaiensis, Marinobacter bohaiensis, (KY628816), T17 T'"	"KY628816"	"50741"	"Marinobacter bohaiensis"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"50741"	NA
